Date,Open,High,Low,Close,Effective Date,Bank Rate,Repo,Reverse Repo,Standing Deposit Facility (SDF) Rate,Marginal Standing Facility (MSF) Rate,Cash Reserve Ratio (CRR),Statutory Liquidity Ratio (SLR)
2011-04-11,11591.00,11637.00,11551.75,11597.8,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-13,11531.45,11856.35,11490.55,11839.5,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-15,11810.10,11950.70,11707.60,11735.65,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-18,11754.20,11887.10,11525.05,11539.75,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-19,11562.95,11631.15,11482.15,11586.75,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-20,11678.70,11813.70,11614.60,11794.55,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-21,11857.45,11926.05,11836.95,11894.75,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-25,11860.35,11978.05,11860.35,11879.0,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-26,11903.80,11912.45,11709.80,11867.7,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-27,11922.30,11936.35,11732.25,11779.85,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-28,11851.75,11855.20,11659.50,11684.8,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-04-29,11671.05,11723.25,11406.85,11483.75,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-05-02,11509.30,11543.35,11204.65,11243.8,2011-03-17,6.00,6.75,5.75,Not Available,Not Available,6,24.00
2011-05-03,11222.05,11349.50,10849.15,10898.3,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-04,10888.45,11013.40,10797.60,10913.35,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-05,10909.05,10987.60,10677.30,10730.1,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-06,10751.30,11167.40,10751.30,11145.1,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-09,11194.45,11213.50,10956.35,11076.5,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-10,11068.60,11096.90,10945.70,11009.4,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-11,11036.15,11097.25,10904.10,11059.05,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-12,11009.30,11076.00,10865.15,10887.45,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-13,10896.55,11180.40,10838.15,11020.95,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-16,10975.15,10975.15,10878.65,10912.35,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-17,10920.95,10972.45,10617.15,10668.85,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-18,10669.60,10695.70,10550.95,10599.05,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-19,10661.45,10674.70,10524.35,10558.35,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-20,10582.45,10727.25,10540.95,10664.1,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-23,10612.55,10612.55,10339.95,10368.25,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-24,10360.95,10524.80,10360.75,10425.55,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-25,10427.15,10428.25,10340.65,10355.8,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-26,10404.05,10501.90,10379.25,10468.3,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-27,10491.45,10735.20,10491.45,10722.65,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-30,10742.00,10823.25,10715.10,10781.45,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-05-31,10828.95,11036.75,10819.45,11020.85,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-01,11011.20,11056.40,10959.10,11033.4,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-02,10872.25,10881.40,10802.35,10839.25,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-03,10860.25,10946.75,10751.10,10782.0,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-06,10734.25,10873.90,10682.30,10854.65,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-07,10799.35,10918.25,10796.15,10873.45,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-08,10816.40,10882.30,10764.70,10791.45,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-09,10775.45,10850.35,10734.75,10785.4,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-10,10800.45,10814.85,10627.60,10714.25,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-13,10675.30,10757.40,10616.05,10717.5,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-14,10737.30,10830.40,10737.30,10803.95,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-15,10789.90,10795.85,10608.80,10626.65,2011-05-03,6.00,7.25,6.25,Not Available,8.25,6,24.00
2011-06-16,10550.65,10706.00,10502.40,10572.15,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-17,10652.85,10652.85,10548.20,10598.25,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-20,10592.65,10618.40,10340.40,10484.3,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-21,10503.75,10645.10,10426.85,10459.15,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-22,10526.40,10551.80,10435.05,10475.2,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-23,10453.10,10553.35,10421.65,10526.45,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-24,10576.50,10875.25,10576.50,10854.5,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-27,10808.90,11068.60,10774.10,11032.5,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-28,11059.15,11114.20,10986.70,11054.05,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-29,11110.35,11170.35,11090.55,11153.35,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-06-30,11183.25,11271.35,11149.20,11244.65,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-01,11359.95,11359.95,11190.00,11255.0,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-04,11379.05,11401.00,11322.05,11379.8,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-05,11385.05,11431.70,11302.60,11406.1,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-06,11379.20,11404.70,11255.05,11283.05,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-07,11298.00,11446.55,11232.15,11426.1,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-08,11431.95,11451.25,11270.00,11285.15,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-11,11275.00,11275.00,11106.85,11135.5,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-12,11040.70,11131.75,10941.30,11022.55,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-13,11065.20,11164.25,11060.90,11142.25,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-14,11121.40,11385.35,11072.50,11263.8,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-15,11249.40,11334.60,11195.50,11234.55,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-18,11234.70,11277.45,11176.85,11228.85,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-19,11230.05,11353.75,11204.75,11313.85,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-20,11372.15,11388.50,11142.40,11164.7,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-21,11159.10,11193.05,11021.70,11049.8,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-22,11110.75,11309.45,11105.70,11291.95,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-25,11286.25,11433.10,11233.35,11391.8,2011-06-16,6.00,7.50,6.50,Not Available,8.50,6,24.00
2011-07-26,11397.95,11430.75,11068.20,11114.55,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-07-27,11126.70,11139.65,10961.95,11000.15,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-07-28,10902.60,10954.25,10799.85,10828.5,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-07-29,10820.65,10968.80,10758.40,10893.65,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-01,11014.15,11064.90,10882.05,10939.0,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-02,10902.55,10902.55,10720.30,10743.3,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-03,10647.90,10686.40,10545.15,10639.55,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-04,10682.45,10765.95,10515.05,10537.05,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-05,10306.10,10392.25,10150.30,10354.5,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-08,10121.40,10481.50,10072.45,10232.3,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-09,9952.20,10424.25,9920.80,10196.55,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-10,10516.45,10516.45,10393.70,10463.2,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-11,10419.40,10516.90,10323.50,10338.8,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-12,10469.15,10469.15,10131.65,10182.7,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-16,10315.10,10315.10,10023.00,10056.4,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-17,10050.00,10173.10,9869.75,9953.2,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-18,9987.60,10002.30,9564.95,9601.5,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-19,9452.70,9587.70,9280.25,9404.85,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-22,9422.65,9466.10,9224.95,9407.35,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-23,9474.05,9523.00,9303.35,9488.7,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-24,9453.05,9561.90,9275.15,9331.85,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-25,9393.35,9401.15,9134.95,9177.25,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-26,9186.40,9217.70,8917.95,8974.55,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-29,9099.85,9378.10,9099.85,9342.45,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-08-30,9466.30,9565.30,9355.15,9533.4,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-02,9707.45,9707.45,9490.00,9581.35,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-05,9509.00,9630.05,9448.75,9614.05,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-06,9556.95,9695.45,9364.60,9657.6,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-07,9698.40,9906.80,9683.95,9858.9,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-08,9888.55,9940.25,9749.20,9920.05,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-09,9947.10,9972.00,9647.60,9678.7,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-12,9550.95,9550.95,9347.15,9395.25,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-13,9454.45,9567.50,9260.90,9339.7,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-14,9365.05,9507.35,9267.55,9472.45,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-15,9569.35,9708.80,9390.10,9660.35,2011-07-26,6.00,8.00,7.00,Not Available,9.00,6,24.00
2011-09-16,9744.65,9798.75,9590.15,9720.25,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-19,9664.35,9664.35,9545.85,9583.55,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-20,9589.35,9848.65,9578.60,9812.7,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-21,9838.60,9962.95,9809.30,9929.0,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-22,9756.20,9756.20,9489.70,9520.6,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-23,9418.70,9540.80,9284.65,9375.7,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-26,9373.95,9467.75,9165.80,9384.5,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-27,9528.30,9661.50,9528.30,9619.95,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-28,9670.45,9675.65,9449.00,9512.15,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-29,9467.55,9688.65,9406.35,9653.4,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-09-30,9600.35,9635.65,9420.65,9468.3,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-03,9332.60,9332.60,9156.45,9185.9,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-04,9135.05,9240.15,8818.05,8913.35,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-05,8930.75,8991.80,8626.45,8701.3,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-07,8970.55,9120.05,8970.55,9038.25,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-10,9051.00,9190.85,8982.90,9168.9,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-11,9262.10,9363.20,9148.10,9178.65,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-12,9240.40,9514.20,9193.75,9482.3,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-13,9594.00,9685.05,9547.10,9591.25,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-14,9548.25,9691.85,9526.95,9660.4,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-17,9717.35,9788.20,9666.35,9721.3,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-18,9625.55,9634.55,9492.95,9583.9,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-19,9673.00,9865.85,9673.00,9841.35,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-20,9722.85,9763.80,9618.35,9746.4,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-21,9767.40,9811.35,9678.40,9695.35,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-24,9819.50,9916.60,9606.75,9647.85,2011-09-16,6.00,8.25,7.25,Not Available,9.25,6,24.00
2011-10-25,9709.85,9817.10,9323.00,9511.6,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-10-26,9574.55,9607.30,9523.70,9546.6,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-10-28,9837.95,9932.40,9837.35,9917.05,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-10-31,9932.00,10080.05,9826.80,9989.65,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-01,9898.40,9984.35,9782.70,9822.25,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-02,9739.10,9888.70,9726.75,9781.05,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-03,9743.85,9814.65,9648.65,9782.5,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-04,9887.90,9914.10,9808.10,9836.35,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-08,9855.95,9893.95,9732.85,9852.55,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-09,9896.15,9896.15,9565.10,9592.65,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-11,9553.00,9571.85,9270.35,9292.55,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-14,9416.35,9458.35,9254.30,9275.0,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-15,9254.75,9308.50,9062.40,9085.7,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-16,9055.60,9145.65,8957.05,9061.55,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-17,9049.30,9124.90,8899.65,8930.9,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-18,8867.80,8872.65,8706.00,8850.25,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-21,8806.70,8806.70,8522.30,8554.15,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-22,8603.85,8698.20,8544.05,8611.7,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-23,8556.40,8556.40,8240.45,8399.3,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-24,8412.55,8504.40,8276.75,8472.5,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-25,8438.20,8558.60,8360.55,8488.6,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-28,8598.70,8809.95,8598.70,8793.15,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-29,8824.55,8843.90,8587.45,8623.9,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-11-30,8529.05,8704.10,8490.35,8564.1,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-01,8872.80,9033.85,8821.50,8895.3,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-02,8924.15,9200.65,8859.65,9172.75,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-05,9154.90,9215.40,9073.80,9173.75,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-07,9235.35,9273.10,9133.55,9176.25,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-08,9126.45,9153.40,8871.25,8915.7,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-09,8786.35,8932.00,8689.85,8811.1,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-12,8900.90,8920.25,8504.45,8543.4,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-13,8475.85,8642.35,8393.30,8571.95,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-14,8549.55,8696.90,8482.95,8533.0,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-15,8449.45,8509.50,8375.65,8445.1,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-16,8482.25,8602.80,8127.20,8171.9,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-19,8122.25,8122.25,7801.55,7920.75,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-20,7948.45,7961.70,7766.35,7798.55,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-21,7999.00,8235.65,7936.00,8189.15,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-22,8106.20,8415.70,8064.15,8384.65,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-23,8406.20,8451.95,8253.45,8296.45,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-26,8301.35,8420.20,8292.65,8374.55,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-27,8348.55,8365.75,8223.85,8275.5,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-28,8256.10,8256.10,8053.15,8111.4,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-29,8050.30,8137.40,7986.75,8027.4,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2011-12-30,8073.20,8120.15,7925.15,7968.65,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-02,8009.85,8028.45,7888.25,7995.05,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-03,8072.80,8356.35,8072.80,8340.3,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-04,8388.95,8453.40,8294.35,8408.4,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-05,8421.50,8516.15,8394.25,8454.9,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-06,8397.35,8586.65,8297.55,8488.25,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-07,8471.15,8480.40,8436.45,8452.8,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-09,8450.40,8517.80,8329.90,8481.35,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-10,8535.65,8748.80,8535.65,8735.05,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-11,8758.25,8858.95,8736.25,8839.7,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-12,8831.45,9015.25,8830.25,8930.25,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-13,8989.90,9073.00,8913.95,8975.05,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-16,8913.25,8967.95,8813.85,8940.25,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-17,9013.65,9114.45,9011.80,9056.7,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-18,9067.35,9067.35,8922.70,9023.4,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-19,9106.80,9212.85,9106.80,9199.4,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-20,9291.15,9560.15,9268.50,9516.85,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-23,9503.10,9659.00,9503.10,9520.3,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-24,9536.05,9885.15,9456.25,9834.0,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-25,9871.95,9905.50,9762.50,9856.6,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-27,9969.25,9969.25,9701.50,9813.65,2011-10-25,6.00,8.50,7.50,Not Available,9.50,6,24.00
2012-01-30,9741.25,9741.25,9509.15,9537.1,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-01-31,9625.70,9946.50,9625.70,9919.45,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-01,9941.90,9967.45,9762.00,9949.1,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-02,10012.95,10090.20,9776.55,9992.05,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-03,9992.00,10158.95,9928.45,10133.65,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-06,10219.60,10331.25,10183.45,10269.25,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-07,10368.50,10429.70,10260.15,10324.6,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-08,10308.20,10401.65,10208.45,10320.1,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-09,10267.25,10546.40,10267.25,10507.6,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-10,10482.15,10555.00,10344.20,10442.65,2012-01-28,6.00,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-13,10451.10,10532.85,10335.70,10473.6,2012-02-13,9.50,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-14,10449.45,10606.85,10449.10,10556.65,2012-02-13,9.50,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-15,10633.65,10959.50,10633.15,10930.7,2012-02-13,9.50,8.50,7.50,Not Available,9.50,5.5,24.00
2012-02-16,10896.05,10940.80,10780.05,10921.9,2012-02-13,9.50,8.50,7.50,Not Available,9.50,5.5,24.00
